epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.3325,1.63948,3.76662,1.09765,0.00884,0.3,0.04058,0.0148,1.30174,3.57823,0.97172,8.335e-05,8.335e-05,8.335e-05
2,74.4794,1.48174,3.39114,1.062,0.01141,0.40476,0.09422,0.03311,1.3733,3.52276,0.98213,0.000147063,0.000147063,0.000147063
